exposed,infected,n_general_tested,n_infected_tested,n_neighbors_tested,n_neighbors_traced,quarantined,recovered,susceptible,test_rate,step,day
1,1,0,0,0,0,0,6547,3451,0.0,934,186.8
1,1,0,0,0,0,0,6547,3451,0.0,935,187.0
2,1,0,0,0,0,0,6547,3450,0.0,936,187.2
2,1,0,0,0,0,0,6547,3450,0.0,937,187.4
2,1,0,0,0,0,0,6547,3450,0.0,938,187.6
2,1,0,0,0,0,0,6547,3450,0.0,939,187.8
2,1,0,0,0,0,0,6547,3450,0.0,940,188.0
2,1,0,0,0,0,0,6547,3450,0.0,941,188.2
1,2,0,0,0,0,0,6547,3450,0.0,942,188.4
1,2,0,0,0,0,0,6547,3450,0.0,943,188.6
1,2,0,0,0,0,0,6547,3450,0.0,944,188.8
1,2,0,0,0,0,0,6547,3450,0.0,945,189.0
1,2,0,0,0,0,0,6547,3450,0.0,946,189.2
1,2,0,0,0,0,0,6547,3450,0.0,947,189.4
1,2,0,0,0,0,0,6547,3450,0.0,948,189.6
1,2,0,0,0,0,0,6547,3450,0.0,949,189.8
1,2,0,0,0,0,0,6547,3450,0.0,950,190.0
1,2,0,0,0,0,0,6547,3450,0.0,951,190.2
1,1,0,0,0,0,0,6548,3450,0.0,952,190.4
0,2,0,0,0,0,0,6548,3450,0.0,953,190.6
0,2,0,0,0,0,0,6548,3450,0.0,954,190.8
0,2,0,0,0,0,0,6548,3450,0.0,955,191.0
0,2,0,0,0,0,0,6548,3450,0.0,956,191.2
0,2,0,0,0,0,0,6548,3450,0.0,957,191.4
0,1,0,0,0,0,0,6549,3450,0.0,958,191.6
0,1,0,0,0,0,0,6549,3450,0.0,959,191.8
0,1,0,0,0,0,0,6549,3450,0.0,960,192.0
0,1,0,0,0,0,0,6549,3450,0.0,961,192.2
0,1,0,0,0,0,0,6549,3450,0.0,962,192.4
0,1,0,0,0,0,0,6549,3450,0.0,963,192.6
0,1,0,0,0,0,0,6549,3450,0.0,964,192.8
0,1,0,0,0,0,0,6549,3450,0.0,965,193.0
0,1,0,0,0,0,0,6549,3450,0.0,966,193.2
0,1,0,0,0,0,0,6549,3450,0.0,967,193.4
0,1,0,0,0,0,0,6549,3450,0.0,968,193.6
0,0,0,0,0,0,0,6550,3450,0.0,969,193.8
